month,division,line,day_type,period,num_timepoints_passing_wait_assessment,num_sched_timepoints,wait assessment
2020-11-01,B DIVISION,R,1,offpeak,14344,19235,0.74572396
2020-11-01,B DIVISION,R,2,peak,2737,3451,0.79310346
2020-11-01,B DIVISION,R,1,peak,9168,13359,0.68627894
2020-11-01,A DIVISION,S 42nd,1,offpeak,5741,5996,0.95747167
2020-11-01,A DIVISION,S 42nd,2,offpeak,1717,1906,0.90083945
2020-11-01,A DIVISION,S 42nd,2,peak,946,1100,0.86
2020-11-01,A DIVISION,S 42nd,1,peak,3938,4040,0.9747525
2020-11-01,B DIVISION,S Fkln,1,offpeak,2317,2370,0.9776371
2020-11-01,B DIVISION,S Fkln,2,offpeak,993,1007,0.98609734
2020-11-01,B DIVISION,S Fkln,1,peak,1388,1416,0.980226
2020-11-01,B DIVISION,S Fkln,2,peak,531,542,0.9797048
2020-11-01,B DIVISION,S Rock,1,offpeak,1467,1549,0.9470626
2020-11-01,B DIVISION,S Rock,2,offpeak,501,525,0.95428574
2020-11-01,B DIVISION,S Rock,1,peak,765,820,0.93292683
2020-11-01,B DIVISION,S Rock,2,peak,269,281,0.95729536
2020-11-01,B DIVISION,W,1,offpeak,6248,8657,0.7217281
2020-11-01,B DIVISION,W,2,offpeak,296,569,0.5202109
2020-11-01,B DIVISION,W,1,peak,3809,5778,0.6592246
2020-11-01,B DIVISION,W,2,peak,173,362,0.47790056
2020-10-01,A DIVISION,1,2,offpeak,5791,6704,0.8638126
2020-10-01,A DIVISION,1,1,offpeak,23042,27692,0.8320815
2020-10-01,A DIVISION,1,2,peak,2952,3329,0.8867528
2020-10-01,A DIVISION,1,1,peak,14325,18173,0.7882573
2020-10-01,A DIVISION,2,1,offpeak,21438,30572,0.7012299
2020-10-01,A DIVISION,2,2,offpeak,5430,7211,0.75301623
2020-10-01,A DIVISION,2,1,peak,13340,19686,0.67763895
2020-10-01,A DIVISION,2,2,peak,2966,3729,0.7953875
2020-10-01,A DIVISION,3,1,offpeak,17674,23747,0.74426246
2020-10-01,A DIVISION,3,2,offpeak,4810,6257,0.768739
2020-10-01,A DIVISION,3,2,peak,2707,3212,0.8427771
2020-10-01,A DIVISION,3,1,peak,11492,16067,0.71525484
2020-10-01,A DIVISION,4,1,offpeak,24264,33333,0.72792727
2020-10-01,A DIVISION,4,2,offpeak,5803,8190,0.708547
2020-10-01,A DIVISION,4,1,peak,16550,24342,0.6798948
2020-10-01,A DIVISION,4,2,peak,3370,4434,0.7600361
2020-10-01,A DIVISION,5,1,offpeak,17560,24570,0.7146927
2020-10-01,A DIVISION,5,2,offpeak,1111,1139,0.975417
2020-10-01,A DIVISION,5,1,peak,13730,20547,0.6682241
2020-10-01,A DIVISION,5,2,peak,603,614,0.9820847
2020-10-01,A DIVISION,6,2,offpeak,5044,6687,0.7542994
2020-10-01,A DIVISION,6,1,offpeak,25365,32296,0.7853914
2020-10-01,A DIVISION,6,1,peak,16502,21299,0.7747782
2020-10-01,A DIVISION,6,2,peak,2769,3531,0.7841971
2020-10-01,A DIVISION,7,1,offpeak,15742,19257,0.817469
2020-10-01,A DIVISION,7,2,offpeak,4283,5060,0.8464427
2020-10-01,A DIVISION,7,1,peak,12514,15826,0.7907241
2020-10-01,A DIVISION,7,2,peak,2447,2958,0.82724816
2020-10-01,B DIVISION,A,2,offpeak,5081,6992,0.72668767
2020-10-01,B DIVISION,A,1,offpeak,15260,22064,0.69162434
2020-10-01,B DIVISION,A,1,peak,10565,16028,0.65915895
2020-10-01,B DIVISION,A,2,peak,2747,3668,0.7489095
2020-10-01,B DIVISION,B,1,offpeak,7433,9529,0.7800399
2020-10-01,B DIVISION,B,1,peak,5895,8553,0.6892319
2020-10-01,B DIVISION,C,1,offpeak,8771,10856,0.8079403
2020-10-01,B DIVISION,C,2,offpeak,3396,4258,0.79755753
2020-10-01,B DIVISION,C,2,peak,1951,2435,0.80123204
2020-10-01,B DIVISION,C,1,peak,5020,6312,0.7953105
2020-10-01,B DIVISION,D,2,offpeak,2555,3101,0.82392776
2020-10-01,B DIVISION,D,1,offpeak,10956,15014,0.7297189
2020-10-01,B DIVISION,D,2,peak,1300,1616,0.80445546
2020-10-01,B DIVISION,D,1,peak,6891,9935,0.69360846
2020-10-01,B DIVISION,E,1,offpeak,11315,15597,0.72546005
2020-10-01,B DIVISION,E,2,offpeak,1156,1390,0.83165467
2020-10-01,B DIVISION,E,2,peak,618,701,0.8815977
2020-10-01,B DIVISION,E,1,peak,7468,10400,0.71807694
2020-10-01,B DIVISION,F,2,offpeak,4876,5988,0.81429523
2020-10-01,B DIVISION,F,1,offpeak,19331,26365,0.7332069
2020-10-01,B DIVISION,F,1,peak,10626,13515,0.78623754
2020-10-01,B DIVISION,F,2,peak,2474,3010,0.8219269
2020-10-01,B DIVISION,G,1,offpeak,10798,12959,0.8332433
2020-10-01,B DIVISION,G,2,offpeak,4100,4595,0.8922742
2020-10-01,B DIVISION,G,1,peak,6372,7968,0.79969877
2020-10-01,B DIVISION,G,2,peak,2111,2392,0.8825251
2020-10-01,B DIVISION,JZ,1,offpeak,10292,12084,0.8517047
2020-10-01,B DIVISION,JZ,2,offpeak,3720,4357,0.8537985
2020-10-01,B DIVISION,JZ,1,peak,6814,8650,0.78774565
2020-10-01,B DIVISION,JZ,2,peak,2054,2360,0.870339
2020-10-01,B DIVISION,L,1,offpeak,20968,26607,0.7880633
2020-10-01,B DIVISION,L,2,offpeak,7622,9049,0.84230304
2020-10-01,B DIVISION,L,1,peak,12425,16007,0.7762229
2020-10-01,B DIVISION,L,2,peak,3885,4590,0.8464052
2020-10-01,B DIVISION,M,1,offpeak,12201,15244,0.80038047
2020-10-01,B DIVISION,M,2,offpeak,1981,2124,0.9326742
2020-10-01,B DIVISION,M,2,peak,1054,1133,0.9302736
2020-10-01,B DIVISION,M,1,peak,8578,11554,0.7424269
2020-10-01,B DIVISION,N,1,offpeak,13199,17594,0.75019896
2020-10-01,B DIVISION,N,2,offpeak,3958,5237,0.7557762
2020-10-01,B DIVISION,N,2,peak,2103,2607,0.80667436
2020-10-01,B DIVISION,N,1,peak,8140,11639,0.6993728
2020-10-01,B DIVISION,Q,1,offpeak,11108,14624,0.7595733
2020-10-01,B DIVISION,Q,2,offpeak,4212,5313,0.7927725
2020-10-01,B DIVISION,Q,2,peak,2204,2718,0.8108904
2020-10-01,B DIVISION,Q,1,peak,6451,8815,0.73182076
2020-10-01,B DIVISION,R,1,offpeak,15609,21023,0.7424725
2020-10-01,B DIVISION,R,2,offpeak,4634,5522,0.8391887
2020-10-01,B DIVISION,R,2,peak,2518,2954,0.8524035
2020-10-01,B DIVISION,R,1,peak,10478,14838,0.70615983
2020-10-01,A DIVISION,S 42nd,2,offpeak,1200,1726,0.69524914
2020-10-01,A DIVISION,S 42nd,1,offpeak,5967,6780,0.8800885
2020-10-01,A DIVISION,S 42nd,2,peak,538,1024,0.5253906
2020-10-01,A DIVISION,S 42nd,1,peak,4316,4552,0.9481546
2020-10-01,B DIVISION,S Fkln,1,offpeak,2521,2545,0.9905698
2020-10-01,B DIVISION,S Fkln,2,offpeak,1023,1023,1
2020-10-01,B DIVISION,S Fkln,1,peak,1507,1524,0.98884517
2020-10-01,B DIVISION,S Fkln,2,peak,552,555,0.9945946
2020-10-01,B DIVISION,S Rock,1,offpeak,1809,1912,0.9461297
2020-10-01,B DIVISION,S Rock,2,offpeak,668,694,0.96253604
2020-10-01,B DIVISION,S Rock,1,peak,923,960,0.9614583
2020-10-01,B DIVISION,S Rock,2,peak,372,377,0.98673743
2020-10-01,B DIVISION,W,1,offpeak,7469,9347,0.7990799
2020-10-01,B DIVISION,W,1,peak,4604,6439,0.71501786
2020-09-01,A DIVISION,1,1,offpeak,21433,25735,0.83283466
2020-09-01,A DIVISION,1,2,offpeak,5657,6661,0.8492719
2020-09-01,A DIVISION,1,1,peak,13112,16989,0.7717935
2020-09-01,A DIVISION,1,2,peak,2929,3253,0.9003996
2020-09-01,A DIVISION,2,1,offpeak,19565,28319,0.6908789
2020-09-01,A DIVISION,2,2,offpeak,5544,7616,0.72794116
2020-09-01,A DIVISION,2,1,peak,12435,18354,0.677509
2020-09-01,A DIVISION,2,2,peak,2913,3960,0.7356061
2020-09-01,A DIVISION,3,1,offpeak,16681,22812,0.73123795
2020-09-01,A DIVISION,3,2,offpeak,4893,6214,0.7874155
2020-09-01,A DIVISION,3,1,peak,10663,14973,0.71214855
2020-09-01,A DIVISION,3,2,peak,2746,3141,0.87424386
2020-09-01,A DIVISION,4,1,offpeak,21949,31029,0.7073705
2020-09-01,A DIVISION,4,2,offpeak,6132,7937,0.7725841
2020-09-01,A DIVISION,4,1,peak,14987,22869,0.65534127
2020-09-01,A DIVISION,4,2,peak,3356,4318,0.77721167
2020-09-01,A DIVISION,5,2,offpeak,1546,1712,0.90303737
2020-09-01,A DIVISION,5,1,offpeak,16905,23625,0.71555555
2020-09-01,A DIVISION,5,2,peak,867,928,0.9342672
2020-09-01,A DIVISION,5,1,peak,13173,19540,0.6741556
2020-09-01,A DIVISION,6,1,offpeak,22489,29687,0.75753695
2020-09-01,A DIVISION,6,2,offpeak,4882,6009,0.81244797
2020-09-01,A DIVISION,6,1,peak,14801,19638,0.7536918
2020-09-01,A DIVISION,6,2,peak,2619,3149,0.8316926
2020-09-01,A DIVISION,7,2,offpeak,3691,4151,0.88918334
2020-09-01,A DIVISION,7,1,offpeak,14699,18196,0.8078149
2020-09-01,A DIVISION,7,2,peak,2192,2533,0.865377
2020-09-01,A DIVISION,7,1,peak,11433,14909,0.76685226
2020-09-01,B DIVISION,A,2,offpeak,4294,5999,0.715786
2020-09-01,B DIVISION,A,1,offpeak,14605,20971,0.69643795
2020-09-01,B DIVISION,A,1,peak,9728,14793,0.65760833
2020-09-01,B DIVISION,A,2,peak,2250,3178,0.70799243
2020-09-01,B DIVISION,B,1,offpeak,7005,9074,0.7719859
2020-09-01,B DIVISION,B,1,peak,5805,8023,0.72354484
2020-09-01,B DIVISION,C,1,offpeak,7931,10191,0.7782357
2020-09-01,B DIVISION,C,2,offpeak,2170,2763,0.7853782
2020-09-01,B DIVISION,C,1,peak,4559,5802,0.7857635
2020-09-01,B DIVISION,C,2,peak,1178,1570,0.75031847
2020-09-01,B DIVISION,D,1,offpeak,10861,14746,0.7365387
2020-09-01,B DIVISION,D,2,offpeak,3077,4049,0.75994074
2020-09-01,B DIVISION,D,1,peak,7104,9510,0.74700314
2020-09-01,B DIVISION,D,2,peak,1605,2065,0.7772397
2020-09-01,B DIVISION,E,2,offpeak,1425,1712,0.8323598
2020-09-01,B DIVISION,E,1,offpeak,11814,15830,0.7463045
2020-09-01,B DIVISION,E,2,peak,697,847,0.82290435
2020-09-01,B DIVISION,E,1,peak,8287,11349,0.7301965
2020-09-01,B DIVISION,F,1,offpeak,17868,24157,0.7396614
2020-09-01,B DIVISION,F,2,offpeak,3078,4076,0.7551521
2020-09-01,B DIVISION,F,2,peak,1538,2019,0.7617633
2020-09-01,B DIVISION,F,1,peak,9800,12743,0.7690497
2020-09-01,B DIVISION,G,2,offpeak,3002,3613,0.83088845
2020-09-01,B DIVISION,G,1,offpeak,10312,12534,0.8227222
2020-09-01,B DIVISION,G,2,peak,1591,1854,0.8581446
2020-09-01,B DIVISION,G,1,peak,5992,7596,0.78883624
2020-09-01,B DIVISION,JZ,2,offpeak,3037,3599,0.8438455
2020-09-01,B DIVISION,JZ,1,offpeak,9812,11480,0.85470384
2020-09-01,B DIVISION,JZ,2,peak,1726,1945,0.8874036
2020-09-01,B DIVISION,JZ,1,peak,6631,8256,0.8031734
2020-09-01,B DIVISION,L,2,offpeak,3810,4449,0.85637224
2020-09-01,B DIVISION,L,1,offpeak,19401,25365,0.76487285
2020-09-01,B DIVISION,L,2,peak,1834,2076,0.88342965
2020-09-01,B DIVISION,L,1,peak,11672,15264,0.7646751
2020-09-01,B DIVISION,M,1,offpeak,11543,14439,0.7994321
2020-09-01,B DIVISION,M,2,offpeak,1576,1650,0.9551515
2020-09-01,B DIVISION,M,2,peak,826,874,0.9450801
2020-09-01,B DIVISION,M,1,peak,8341,11016,0.7571714
2020-09-01,B DIVISION,N,1,offpeak,13050,17544,0.74384403
2020-09-01,B DIVISION,N,2,offpeak,4787,6124,0.7816786
2020-09-01,B DIVISION,N,1,peak,7755,11010,0.70435965
2020-09-01,B DIVISION,N,2,peak,2385,3030,0.7871287
2020-09-01,B DIVISION,Q,1,offpeak,10595,13751,0.7704894
2020-09-01,B DIVISION,Q,2,offpeak,3427,4333,0.79090697
2020-09-01,B DIVISION,Q,1,peak,6045,8107,0.7456519
2020-09-01,B DIVISION,Q,2,peak,1820,2219,0.8201893
2020-09-01,B DIVISION,R,1,offpeak,15284,19963,0.7656164
2020-09-01,B DIVISION,R,2,offpeak,4609,6105,0.75495493
2020-09-01,B DIVISION,R,2,peak,2444,3156,0.77439797
2020-09-01,B DIVISION,R,1,peak,10063,13975,0.72007155
2020-09-01,A DIVISION,S 42nd,1,offpeak,5842,6297,0.9277434
2020-09-01,A DIVISION,S 42nd,2,offpeak,1516,1704,0.8896714
2020-09-01,A DIVISION,S 42nd,2,peak,831,992,0.8377016
2020-09-01,A DIVISION,S 42nd,1,peak,4063,4218,0.9632527
2020-09-01,B DIVISION,S Fkln,1,offpeak,2495,2523,0.9889021
2020-09-01,B DIVISION,S Fkln,2,offpeak,890,898,0.9910913
2020-09-01,B DIVISION,S Fkln,1,peak,1483,1507,0.9840743
2020-09-01,B DIVISION,S Fkln,2,peak,461,480,0.9604167
2020-09-01,B DIVISION,S Rock,1,offpeak,1743,1820,0.9576923
2020-09-01,B DIVISION,S Rock,2,offpeak,593,610,0.97213113
2020-09-01,B DIVISION,S Rock,1,peak,876,905,0.9679558
2020-09-01,B DIVISION,S Rock,2,peak,321,332,0.96686745
2020-09-01,B DIVISION,W,1,offpeak,6604,8987,0.7348392
2020-09-01,B DIVISION,W,1,peak,4239,6084,0.6967456
2020-08-01,A DIVISION,1,1,offpeak,22575,27012,0.8357397
2020-08-01,A DIVISION,1,2,offpeak,6783,7533,0.9004381
2020-08-01,A DIVISION,1,1,peak,13512,17360,0.778341
2020-08-01,A DIVISION,1,2,peak,3396,3699,0.918086
2020-08-01,A DIVISION,2,1,offpeak,19096,29283,0.652119
2020-08-01,A DIVISION,2,2,offpeak,7696,9855,0.78092337
2020-08-01,A DIVISION,2,1,peak,12038,18812,0.6399107
2020-08-01,A DIVISION,2,2,peak,4144,5312,0.7801205
2020-08-01,A DIVISION,3,1,offpeak,16867,23888,0.70608675
2020-08-01,A DIVISION,3,2,offpeak,6143,7064,0.8696206
2020-08-01,A DIVISION,3,1,peak,10057,15319,0.656505
2020-08-01,A DIVISION,3,2,peak,3189,3589,0.8885483
2020-08-01,A DIVISION,4,1,offpeak,21007,30488,0.68902516
2020-08-01,A DIVISION,4,2,offpeak,5056,6858,0.73724115
2020-08-01,A DIVISION,4,1,peak,14958,23442,0.6380855
2020-08-01,A DIVISION,4,2,peak,2729,3614,0.75511897
2020-08-01,A DIVISION,5,1,offpeak,15347,22923,0.66950226
2020-08-01,A DIVISION,5,1,peak,11762,19054,0.6172982
2020-08-01,A DIVISION,6,1,offpeak,21428,29303,0.7312562
2020-08-01,A DIVISION,6,2,offpeak,4558,5595,0.81465596
2020-08-01,A DIVISION,6,1,peak,15153,20221,0.74936944
2020-08-01,A DIVISION,6,2,peak,2547,2924,0.87106705
2020-08-01,A DIVISION,7,2,offpeak,5023,5679,0.88448673
2020-08-01,A DIVISION,7,1,offpeak,15067,19618,0.76801914
2020-08-01,A DIVISION,7,1,peak,11765,16305,0.7215578
2020-08-01,A DIVISION,7,2,peak,2945,3330,0.8843844
2020-08-01,B DIVISION,A,1,offpeak,14474,21019,0.6886151
2020-08-01,B DIVISION,A,2,offpeak,5821,7793,0.7469524
2020-08-01,B DIVISION,A,1,peak,9986,15120,0.66044974
2020-08-01,B DIVISION,A,2,peak,3163,4106,0.7703361
2020-08-01,B DIVISION,B,1,offpeak,7080,8940,0.7919463
2020-08-01,B DIVISION,B,1,peak,5970,8052,0.7414307
2020-08-01,B DIVISION,C,1,offpeak,8083,10238,0.78950965
2020-08-01,B DIVISION,C,2,offpeak,3594,4776,0.7525126
2020-08-01,B DIVISION,C,1,peak,4679,6022,0.7769844
2020-08-01,B DIVISION,C,2,peak,2040,2700,0.75555557
2020-08-01,B DIVISION,D,1,offpeak,11358,14935,0.7604955
2020-08-01,B DIVISION,D,2,offpeak,4877,5996,0.8133756
2020-08-01,B DIVISION,D,1,peak,6938,9535,0.727635
2020-08-01,B DIVISION,D,2,peak,2499,3089,0.80899966
2020-08-01,B DIVISION,E,1,offpeak,13643,17998,0.7580287
2020-08-01,B DIVISION,E,2,offpeak,3968,4577,0.8669434
2020-08-01,B DIVISION,E,1,peak,9358,12621,0.74146265
2020-08-01,B DIVISION,E,2,peak,1994,2271,0.8780273
2020-08-01,B DIVISION,F,2,offpeak,4952,6233,0.794481
2020-08-01,B DIVISION,F,1,offpeak,18865,24701,0.7637343
2020-08-01,B DIVISION,F,1,peak,10077,12819,0.7860988
2020-08-01,B DIVISION,F,2,peak,2592,3128,0.8286445
2020-08-01,B DIVISION,G,1,offpeak,10202,12349,0.82613975
2020-08-01,B DIVISION,G,2,offpeak,4142,4648,0.891136
2020-08-01,B DIVISION,G,1,peak,6081,7619,0.79813623
2020-08-01,B DIVISION,G,2,peak,2147,2396,0.8960768
2020-08-01,B DIVISION,JZ,1,offpeak,9807,11517,0.8515238
2020-08-01,B DIVISION,JZ,2,offpeak,3560,4567,0.77950513
2020-08-01,B DIVISION,JZ,1,peak,6435,8248,0.78018916
2020-08-01,B DIVISION,JZ,2,peak,1999,2474,0.80800325
2020-08-01,B DIVISION,L,2,offpeak,8823,10535,0.8374941
2020-08-01,B DIVISION,L,1,offpeak,19636,24529,0.80052185
2020-08-01,B DIVISION,L,2,peak,4573,5404,0.846225
2020-08-01,B DIVISION,L,1,peak,11970,15256,0.7846093
2020-08-01,B DIVISION,M,2,offpeak,1939,2110,0.91895735
2020-08-01,B DIVISION,M,1,offpeak,11631,14540,0.7999312
2020-08-01,B DIVISION,M,1,peak,8476,11059,0.76643455
2020-08-01,B DIVISION,M,2,peak,1056,1118,0.94454384
2020-08-01,B DIVISION,N,1,offpeak,12970,17685,0.73338985
2020-08-01,B DIVISION,N,2,offpeak,5929,7721,0.7679057
2020-08-01,B DIVISION,N,2,peak,2983,3787,0.78769475
2020-08-01,B DIVISION,N,1,peak,8019,11012,0.7282056
2020-08-01,B DIVISION,Q,1,offpeak,10441,13868,0.7528843
2020-08-01,B DIVISION,Q,2,offpeak,4638,5855,0.79214346
2020-08-01,B DIVISION,Q,2,peak,2407,2997,0.80313647
2020-08-01,B DIVISION,Q,1,peak,6051,8173,0.7403646
2020-08-01,B DIVISION,R,1,offpeak,15749,20539,0.76678514
2020-08-01,B DIVISION,R,2,offpeak,6176,7790,0.7928113
2020-08-01,B DIVISION,R,2,peak,3319,4092,0.8110948
2020-08-01,B DIVISION,R,1,peak,10353,14210,0.7285714
2020-08-01,A DIVISION,S 42nd,2,offpeak,1232,1278,0.96400625
2020-08-01,A DIVISION,S 42nd,1,offpeak,4346,4843,0.89737767
2020-08-01,A DIVISION,S 42nd,2,peak,735,744,0.98790324
2020-08-01,A DIVISION,S 42nd,1,peak,3047,3184,0.95697236
2020-08-01,B DIVISION,S Fkln,1,offpeak,2270,2346,0.96760446
2020-08-01,B DIVISION,S Fkln,2,offpeak,1097,1099,0.99818015
2020-08-01,B DIVISION,S Fkln,1,peak,1372,1406,0.9758179
2020-08-01,B DIVISION,S Fkln,2,peak,581,593,0.9797639
2020-08-01,B DIVISION,S Rock,1,offpeak,1621,1727,0.9386219
2020-08-01,B DIVISION,S Rock,2,offpeak,684,723,0.9460581
2020-08-01,B DIVISION,S Rock,1,peak,835,893,0.93505037
2020-08-01,B DIVISION,S Rock,2,peak,376,406,0.92610836
2020-08-01,B DIVISION,W,1,offpeak,6696,8745,0.7656947
2020-08-01,B DIVISION,W,1,peak,4454,5975,0.74543935
2020-07-01,A DIVISION,1,1,offpeak,21854,25997,0.8406355
2020-07-01,A DIVISION,1,2,offpeak,5112,5794,0.88229203
2020-07-01,A DIVISION,1,1,peak,13908,16989,0.8186474
2020-07-01,A DIVISION,1,2,peak,2552,2813,0.9072165
2020-07-01,A DIVISION,2,1,offpeak,19692,28316,0.6954372
2020-07-01,A DIVISION,2,2,offpeak,6011,7472,0.80447
2020-07-01,A DIVISION,2,1,peak,12556,18354,0.6841016
2020-07-01,A DIVISION,2,2,peak,3248,3972,0.81772405
2020-07-01,A DIVISION,3,1,offpeak,16507,22759,0.7252955
2020-07-01,A DIVISION,3,2,offpeak,3783,4603,0.8218553
2020-07-01,A DIVISION,3,1,peak,10838,14973,0.72383624
2020-07-01,A DIVISION,3,2,peak,1873,2259,0.8291279
2020-07-01,A DIVISION,4,1,offpeak,22089,31086,0.71057713
2020-07-01,A DIVISION,4,2,offpeak,5832,8040,0.72537315
2020-07-01,A DIVISION,4,1,peak,15351,22869,0.67125803
2020-07-01,A DIVISION,4,2,peak,3159,4384,0.7205748
2020-07-01,A DIVISION,5,1,offpeak,16819,23267,0.7228693
2020-07-01,A DIVISION,5,2,offpeak,527,570,0.9245614
2020-07-01,A DIVISION,5,1,peak,12842,19307,0.66514736
2020-07-01,A DIVISION,5,2,peak,275,289,0.9515571
2020-07-01,A DIVISION,6,2,offpeak,4452,5440,0.8183824
2020-07-01,A DIVISION,6,1,offpeak,23624,30260,0.7807006
2020-07-01,A DIVISION,6,2,peak,2289,2847,0.8040042
2020-07-01,A DIVISION,6,1,peak,15857,20103,0.7887877
2020-07-01,A DIVISION,7,2,offpeak,3253,3579,0.9089131
2020-07-01,A DIVISION,7,1,offpeak,16288,20725,0.7859107
2020-07-01,A DIVISION,7,1,peak,13195,16767,0.7869625
2020-07-01,A DIVISION,7,2,peak,1667,1871,0.89096737
2020-07-01,B DIVISION,A,1,offpeak,15556,22017,0.70654494
2020-07-01,B DIVISION,A,2,offpeak,3739,5062,0.73864084
2020-07-01,B DIVISION,A,1,peak,10728,15958,0.6722647
2020-07-01,B DIVISION,A,2,peak,2002,2616,0.7652905
2020-07-01,B DIVISION,B,1,offpeak,7474,9602,0.7783795
2020-07-01,B DIVISION,B,1,peak,6078,8616,0.70543176
2020-07-01,B DIVISION,C,1,offpeak,8218,10823,0.7593089
2020-07-01,B DIVISION,C,2,offpeak,2478,3127,0.7924528
2020-07-01,B DIVISION,C,1,peak,4721,6259,0.75427383
2020-07-01,B DIVISION,C,2,peak,1425,1769,0.80553985
2020-07-01,B DIVISION,D,1,offpeak,11827,15695,0.7535521
2020-07-01,B DIVISION,D,2,offpeak,3311,4347,0.7616747
2020-07-01,B DIVISION,D,1,peak,7328,9963,0.73552144
2020-07-01,B DIVISION,D,2,peak,1668,2241,0.74431056
2020-07-01,B DIVISION,E,2,offpeak,2770,3184,0.86997485
2020-07-01,B DIVISION,E,1,offpeak,14068,18882,0.74504817
2020-07-01,B DIVISION,E,2,peak,1391,1581,0.8798229
2020-07-01,B DIVISION,E,1,peak,9643,13232,0.7287636
2020-07-01,B DIVISION,F,1,offpeak,19788,26370,0.75039816
2020-07-01,B DIVISION,F,2,offpeak,3534,4303,0.82128745
2020-07-01,B DIVISION,F,2,peak,1806,2171,0.8318747
2020-07-01,B DIVISION,F,1,peak,10653,13652,0.78032523
2020-07-01,B DIVISION,G,2,offpeak,3137,3528,0.8891723
2020-07-01,B DIVISION,G,1,offpeak,10586,13152,0.8048966
2020-07-01,B DIVISION,G,2,peak,1673,1818,0.920242
2020-07-01,B DIVISION,G,1,peak,6181,7982,0.77436733
2020-07-01,B DIVISION,JZ,2,offpeak,2393,2609,0.9172097
2020-07-01,B DIVISION,JZ,1,offpeak,10514,12059,0.87187994
2020-07-01,B DIVISION,JZ,2,peak,1249,1417,0.8814397
2020-07-01,B DIVISION,JZ,1,peak,6818,8659,0.78738886
2020-07-01,B DIVISION,L,1,offpeak,20643,26503,0.77889293
2020-07-01,B DIVISION,L,2,offpeak,6445,7790,0.82734275
2020-07-01,B DIVISION,L,1,peak,12302,16006,0.76858675
2020-07-01,B DIVISION,L,2,peak,3373,3984,0.84663653
2020-07-01,B DIVISION,M,1,offpeak,12311,15282,0.80558825
2020-07-01,B DIVISION,M,2,offpeak,861,955,0.9015707
2020-07-01,B DIVISION,M,2,peak,475,499,0.9519038
2020-07-01,B DIVISION,M,1,peak,8552,11588,0.7380048
2020-07-01,B DIVISION,N,1,offpeak,13625,18546,0.7346598
2020-07-01,B DIVISION,N,2,offpeak,3984,5113,0.7791903
2020-07-01,B DIVISION,N,1,peak,8102,11584,0.699413
2020-07-01,B DIVISION,N,2,peak,1951,2482,0.7860596
2020-07-01,B DIVISION,Q,1,offpeak,11130,14601,0.76227653
2020-07-01,B DIVISION,Q,2,offpeak,2277,2846,0.8000703
2020-07-01,B DIVISION,Q,1,peak,6502,8691,0.74813026
2020-07-01,B DIVISION,Q,2,peak,1184,1484,0.7978437
2020-07-01,B DIVISION,R,1,offpeak,16215,21339,0.7598763
2020-07-01,B DIVISION,R,2,offpeak,4498,5454,0.8247158
2020-07-01,B DIVISION,R,1,peak,10563,14816,0.71294546
2020-07-01,B DIVISION,R,2,peak,2416,2883,0.838016
2020-07-01,B DIVISION,S Fkln,1,offpeak,2530,2570,0.9844358
2020-07-01,B DIVISION,S Fkln,2,offpeak,752,755,0.9960265
2020-07-01,B DIVISION,S Fkln,1,peak,1523,1548,0.9838501
2020-07-01,B DIVISION,S Fkln,2,peak,413,414,0.9975845
2020-07-01,B DIVISION,S Rock,1,offpeak,1744,1843,0.9462832
2020-07-01,B DIVISION,S Rock,2,offpeak,472,508,0.92913383
2020-07-01,B DIVISION,S Rock,1,peak,905,950,0.9526316
2020-07-01,B DIVISION,S Rock,2,peak,273,285,0.95789474
2020-07-01,B DIVISION,W,1,offpeak,6903,9272,0.74449956
2020-07-01,B DIVISION,W,1,peak,4478,6402,0.6994689
2020-06-01,A DIVISION,1,1,offpeak,24526,28598,0.85761243
2020-06-01,A DIVISION,1,2,offpeak,4636,5061,0.9160245
2020-06-01,A DIVISION,1,1,peak,15347,18175,0.84440166
2020-06-01,A DIVISION,1,2,peak,2232,2514,0.8878282
2020-06-01,A DIVISION,2,1,offpeak,22563,31846,0.7085034
2020-06-01,A DIVISION,2,2,offpeak,5518,7013,0.78682446
2020-06-01,A DIVISION,2,2,peak,3198,3858,0.8289269
2020-06-01,A DIVISION,2,1,peak,14510,20297,0.714884
2020-06-01,A DIVISION,3,1,offpeak,18596,24500,0.7590204
2020-06-01,A DIVISION,3,2,offpeak,3115,3524,0.8839387
2020-06-01,A DIVISION,3,1,peak,12305,16185,0.76027185
2020-06-01,A DIVISION,3,2,peak,1607,1805,0.8903047
2020-06-01,A DIVISION,4,1,offpeak,25350,34819,0.72805077
2020-06-01,A DIVISION,4,2,offpeak,5626,7059,0.7969967
2020-06-01,A DIVISION,4,1,peak,17480,25094,0.6965808
2020-06-01,A DIVISION,4,2,peak,3142,3963,0.7928337
2020-06-01,A DIVISION,5,2,offpeak,1186,1314,0.90258753
2020-06-01,A DIVISION,5,1,offpeak,16262,22020,0.73851043
2020-06-01,A DIVISION,5,2,peak,664,721,0.92094314
2020-06-01,A DIVISION,5,1,peak,12477,17777,0.701862
2020-06-01,A DIVISION,6,1,offpeak,26019,31590,0.8236467
2020-06-01,A DIVISION,6,2,offpeak,4416,4834,0.91352916
2020-06-01,A DIVISION,6,1,peak,17438,20583,0.847204
2020-06-01,A DIVISION,6,2,peak,2333,2542,0.9177813
2020-06-01,A DIVISION,7,1,offpeak,16184,20493,0.78973305
