station_complex,month,day_type,ridership,lines
137 St-City College (1),8,weekday,161170.0,1
137 St-City College (1),8,weekend,42274.0,1
137 St-City College (1),9,weekday,189019.0,1
137 St-City College (1),9,weekend,48807.666666666664,1
137 St-City College (1),10,weekday,194549.66666666666,1
137 St-City College (1),10,weekend,45035.0,1
137 St-City College (1),11,weekday,193292.5,1
137 St-City College (1),11,weekend,41354.0,1
137 St-City College (1),12,weekday,172461.5,1
137 St-City College (1),12,weekend,51660.5,1
"138 St-Grand Concourse (4,5)",1,weekday,50169.666666666664,"4,5"
"138 St-Grand Concourse (4,5)",1,weekend,8960.0,"4,5"
"138 St-Grand Concourse (4,5)",2,weekday,47976.0,"4,5"
"138 St-Grand Concourse (4,5)",2,weekend,8403.666666666666,"4,5"
"138 St-Grand Concourse (4,5)",3,weekday,56713.666666666664,"4,5"
"138 St-Grand Concourse (4,5)",3,weekend,9628.0,"4,5"
"138 St-Grand Concourse (4,5)",4,weekday,52435.333333333336,"4,5"
"138 St-Grand Concourse (4,5)",4,weekend,10748.333333333334,"4,5"
"138 St-Grand Concourse (4,5)",5,weekday,59510.666666666664,"4,5"
"138 St-Grand Concourse (4,5)",5,weekend,10119.333333333334,"4,5"
"138 St-Grand Concourse (4,5)",6,weekday,54767.333333333336,"4,5"
"138 St-Grand Concourse (4,5)",6,weekend,11684.0,"4,5"
"138 St-Grand Concourse (4,5)",7,weekday,49339.666666666664,"4,5"
"138 St-Grand Concourse (4,5)",7,weekend,11274.0,"4,5"
"138 St-Grand Concourse (4,5)",8,weekday,52832.666666666664,"4,5"
"138 St-Grand Concourse (4,5)",8,weekend,10304.333333333334,"4,5"
"138 St-Grand Concourse (4,5)",9,weekday,54231.666666666664,"4,5"
"138 St-Grand Concourse (4,5)",9,weekend,11304.333333333334,"4,5"
"138 St-Grand Concourse (4,5)",10,weekday,58661.0,"4,5"
"138 St-Grand Concourse (4,5)",10,weekend,12429.666666666666,"4,5"
"138 St-Grand Concourse (4,5)",11,weekday,54916.5,"4,5"
"138 St-Grand Concourse (4,5)",11,weekend,11290.5,"4,5"
"138 St-Grand Concourse (4,5)",12,weekday,52474.5,"4,5"
"138 St-Grand Concourse (4,5)",12,weekend,12264.0,"4,5"
"14 St (A,C,E)/8 Av (L)",1,weekday,570229.0,L
"14 St (A,C,E)/8 Av (L)",1,weekend,167285.33333333334,L
"14 St (A,C,E)/8 Av (L)",2,weekday,562630.3333333334,L
"14 St (A,C,E)/8 Av (L)",2,weekend,166762.66666666666,L
"14 St (A,C,E)/8 Av (L)",3,weekday,685151.6666666666,L
"14 St (A,C,E)/8 Av (L)",3,weekend,196386.0,L
"14 St (A,C,E)/8 Av (L)",4,weekday,663729.0,L
"14 St (A,C,E)/8 Av (L)",4,weekend,213681.0,L
"14 St (A,C,E)/8 Av (L)",5,weekday,747092.6666666666,L
"14 St (A,C,E)/8 Av (L)",5,weekend,198900.0,L
"14 St (A,C,E)/8 Av (L)",6,weekday,700889.6666666666,L
"14 St (A,C,E)/8 Av (L)",6,weekend,239029.33333333334,L
"14 St (A,C,E)/8 Av (L)",7,weekday,663675.6666666666,L
"14 St (A,C,E)/8 Av (L)",7,weekend,219079.66666666666,L
"14 St (A,C,E)/8 Av (L)",8,weekday,683779.0,L
"14 St (A,C,E)/8 Av (L)",8,weekend,185402.66666666666,L
"14 St (A,C,E)/8 Av (L)",9,weekday,678966.6666666666,L
"14 St (A,C,E)/8 Av (L)",9,weekend,202444.0,L
"14 St (A,C,E)/8 Av (L)",10,weekday,734029.0,L
"14 St (A,C,E)/8 Av (L)",10,weekend,243370.33333333334,L
"14 St (A,C,E)/8 Av (L)",11,weekday,689710.0,L
"14 St (A,C,E)/8 Av (L)",11,weekend,190619.5,L
"14 St (A,C,E)/8 Av (L)",12,weekday,667881.5,L
"14 St (A,C,E)/8 Av (L)",12,weekend,223881.0,L
"14 St (F,M,1,2,3)/6 Av (L)",1,weekday,541164.3333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",1,weekend,148018.0,L
"14 St (F,M,1,2,3)/6 Av (L)",2,weekday,557960.6666666666,L
"14 St (F,M,1,2,3)/6 Av (L)",2,weekend,154970.33333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",3,weekday,698425.6666666666,L
"14 St (F,M,1,2,3)/6 Av (L)",3,weekend,180805.0,L
"14 St (F,M,1,2,3)/6 Av (L)",4,weekday,673384.0,L
"14 St (F,M,1,2,3)/6 Av (L)",4,weekend,204569.66666666666,L
"14 St (F,M,1,2,3)/6 Av (L)",5,weekday,766103.3333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",5,weekend,196917.33333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",6,weekday,671017.3333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",6,weekend,226302.33333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",7,weekday,613323.0,L
"14 St (F,M,1,2,3)/6 Av (L)",7,weekend,186318.33333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",8,weekday,636119.3333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",8,weekend,163372.33333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",9,weekday,671889.0,L
"14 St (F,M,1,2,3)/6 Av (L)",9,weekend,188472.66666666666,L
"14 St (F,M,1,2,3)/6 Av (L)",10,weekday,725360.3333333334,L
"14 St (F,M,1,2,3)/6 Av (L)",10,weekend,222426.0,L
"14 St (F,M,1,2,3)/6 Av (L)",11,weekday,705949.5,L
"14 St (F,M,1,2,3)/6 Av (L)",11,weekend,180646.0,L
"14 St (F,M,1,2,3)/6 Av (L)",12,weekday,644355.0,L
"14 St (F,M,1,2,3)/6 Av (L)",12,weekend,224234.0,L
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",1,weekday,1154937.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",1,weekend,298795.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",2,weekday,1193975.3333333333,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",2,weekend,330308.6666666667,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",3,weekday,1400234.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",3,weekend,368933.6666666667,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",4,weekday,1331337.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",4,weekend,415394.6666666667,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",5,weekday,1457228.6666666667,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",5,weekend,374524.6666666667,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",6,weekday,1315689.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",6,weekend,387829.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",7,weekday,1230856.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",7,weekend,376777.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",8,weekday,1287635.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",8,weekend,351100.3333333333,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",9,weekday,1365342.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",9,weekend,373888.3333333333,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",10,weekday,1445846.3333333333,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",10,weekend,428970.3333333333,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",11,weekday,1404149.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",11,weekend,379376.5,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",12,weekday,1381967.0,"L,N,Q,R,W,4,5,6"
"14 St-Union Sq (L,N,Q,R,W,4,5,6)",12,weekend,448314.0,"L,N,Q,R,W,4,5,6"
145 St (1),1,weekday,124438.0,1
145 St (1),1,weekend,34423.0,1
145 St (1),2,weekday,125290.33333333333,1
145 St (1),2,weekend,31534.666666666668,1
145 St (1),3,weekday,146027.33333333334,1
145 St (1),3,weekend,39581.0,1
145 St (1),4,weekday,133659.0,1
145 St (1),4,weekend,43857.0,1
145 St (1),5,weekday,148204.66666666666,1
145 St (1),5,weekend,40616.666666666664,1
145 St (1),6,weekday,134849.33333333334,1
145 St (1),6,weekend,42512.0,1
145 St (1),7,weekday,121951.0,1
145 St (1),7,weekend,22853.333333333332,1
145 St (1),8,weekday,129179.0,1
145 St (1),8,weekend,33041.333333333336,1
145 St (1),9,weekday,135980.33333333334,1
145 St (1),9,weekend,32048.666666666668,1
145 St (1),10,weekday,138511.0,1
145 St (1),10,weekend,44598.666666666664,1
145 St (1),11,weekday,141585.0,1
145 St (1),11,weekend,37905.5,1
145 St (1),12,weekday,131740.5,1
145 St (1),12,weekend,40960.5,1
145 St (3),1,weekday,38964.666666666664,3
145 St (3),1,weekend,7354.333333333333,3
145 St (3),2,weekday,39078.666666666664,3
145 St (3),2,weekend,4766.0,3
145 St (3),3,weekday,46428.0,3
145 St (3),3,weekend,7053.333333333333,3
145 St (3),4,weekday,41240.666666666664,3
145 St (3),4,weekend,7760.333333333333,3
145 St (3),5,weekday,45529.666666666664,3
145 St (3),5,weekend,9434.333333333334,3
145 St (3),6,weekday,41464.0,3
145 St (3),6,weekend,9209.333333333334,3
145 St (3),7,weekday,37686.666666666664,3
145 St (3),7,weekend,7912.0,3
145 St (3),8,weekday,39372.666666666664,3
145 St (3),8,weekend,7434.0,3
145 St (3),9,weekday,40851.333333333336,3
145 St (3),9,weekend,6544.0,3
145 St (3),10,weekday,43705.666666666664,3
145 St (3),10,weekend,8253.333333333334,3
145 St (3),11,weekday,43138.5,3
145 St (3),11,weekend,8095.5,3
145 St (3),12,weekday,41006.0,3
145 St (3),12,weekend,9768.0,3
"145 St (A,C,B,D)",1,weekday,281366.0,"A,C,B,D"
"145 St (A,C,B,D)",1,weekend,69210.33333333333,"A,C,B,D"
"145 St (A,C,B,D)",2,weekday,298791.3333333333,"A,C,B,D"
"145 St (A,C,B,D)",2,weekend,71415.66666666667,"A,C,B,D"
"145 St (A,C,B,D)",3,weekday,348642.6666666667,"A,C,B,D"
"145 St (A,C,B,D)",3,weekend,76078.0,"A,C,B,D"
"145 St (A,C,B,D)",4,weekday,311660.0,"A,C,B,D"
"145 St (A,C,B,D)",4,weekend,83266.66666666667,"A,C,B,D"
"145 St (A,C,B,D)",5,weekday,340747.6666666667,"A,C,B,D"
"145 St (A,C,B,D)",5,weekend,74735.0,"A,C,B,D"
"145 St (A,C,B,D)",6,weekday,296426.3333333333,"A,C,B,D"
"145 St (A,C,B,D)",6,weekend,82114.33333333333,"A,C,B,D"
"145 St (A,C,B,D)",7,weekday,273627.3333333333,"A,C,B,D"
"145 St (A,C,B,D)",7,weekend,81214.0,"A,C,B,D"
"145 St (A,C,B,D)",8,weekday,287845.3333333333,"A,C,B,D"
"145 St (A,C,B,D)",8,weekend,70527.0,"A,C,B,D"
"145 St (A,C,B,D)",9,weekday,321936.0,"A,C,B,D"
"145 St (A,C,B,D)",9,weekend,78115.33333333333,"A,C,B,D"
"145 St (A,C,B,D)",10,weekday,338929.0,"A,C,B,D"
"145 St (A,C,B,D)",10,weekend,85828.0,"A,C,B,D"
"145 St (A,C,B,D)",11,weekday,331262.0,"A,C,B,D"
"145 St (A,C,B,D)",11,weekend,70687.0,"A,C,B,D"
"145 St (A,C,B,D)",12,weekday,296437.0,"A,C,B,D"
"145 St (A,C,B,D)",12,weekend,83074.5,"A,C,B,D"
"149 St-Grand Concourse (2,4,5)",1,weekday,131084.33333333334,"2,4,5"
"149 St-Grand Concourse (2,4,5)",1,weekend,25035.666666666668,"2,4,5"
"149 St-Grand Concourse (2,4,5)",2,weekday,134233.66666666666,"2,4,5"
"149 St-Grand Concourse (2,4,5)",2,weekend,25430.666666666668,"2,4,5"
"149 St-Grand Concourse (2,4,5)",3,weekday,161970.66666666666,"2,4,5"
"149 St-Grand Concourse (2,4,5)",3,weekend,26639.0,"2,4,5"
"149 St-Grand Concourse (2,4,5)",4,weekday,141656.66666666666,"2,4,5"
"149 St-Grand Concourse (2,4,5)",4,weekend,30633.333333333332,"2,4,5"
"149 St-Grand Concourse (2,4,5)",5,weekday,158909.33333333334,"2,4,5"
"149 St-Grand Concourse (2,4,5)",5,weekend,29264.333333333332,"2,4,5"
"149 St-Grand Concourse (2,4,5)",6,weekday,134667.0,"2,4,5"
"149 St-Grand Concourse (2,4,5)",6,weekend,31220.0,"2,4,5"
"149 St-Grand Concourse (2,4,5)",7,weekday,123057.0,"2,4,5"
"149 St-Grand Concourse (2,4,5)",7,weekend,29971.666666666668,"2,4,5"
"149 St-Grand Concourse (2,4,5)",8,weekday,133401.66666666666,"2,4,5"
"149 St-Grand Concourse (2,4,5)",8,weekend,26844.666666666668,"2,4,5"
"149 St-Grand Concourse (2,4,5)",9,weekday,152923.66666666666,"2,4,5"
"149 St-Grand Concourse (2,4,5)",9,weekend,30864.333333333332,"2,4,5"
"149 St-Grand Concourse (2,4,5)",10,weekday,156884.66666666666,"2,4,5"
"149 St-Grand Concourse (2,4,5)",10,weekend,33899.333333333336,"2,4,5"
"149 St-Grand Concourse (2,4,5)",11,weekday,151172.0,"2,4,5"
"149 St-Grand Concourse (2,4,5)",11,weekend,28158.5,"2,4,5"
"149 St-Grand Concourse (2,4,5)",12,weekday,134552.5,"2,4,5"
"149 St-Grand Concourse (2,4,5)",12,weekend,30724.5,"2,4,5"
"15 St-Prospect Park (F,G)",1,weekday,83628.66666666667,"F,G"
"15 St-Prospect Park (F,G)",1,weekend,18161.333333333332,"F,G"
"15 St-Prospect Park (F,G)",2,weekday,79485.33333333333,"F,G"
"15 St-Prospect Park (F,G)",2,weekend,16657.666666666668,"F,G"
"15 St-Prospect Park (F,G)",3,weekday,96114.33333333333,"F,G"
"15 St-Prospect Park (F,G)",3,weekend,21900.666666666668,"F,G"
"15 St-Prospect Park (F,G)",4,weekday,86125.33333333333,"F,G"
"15 St-Prospect Park (F,G)",4,weekend,26701.666666666668,"F,G"
"15 St-Prospect Park (F,G)",5,weekday,99925.0,"F,G"
"15 St-Prospect Park (F,G)",5,weekend,23275.666666666668,"F,G"
"15 St-Prospect Park (F,G)",6,weekday,93994.33333333333,"F,G"
"15 St-Prospect Park (F,G)",6,weekend,24990.333333333332,"F,G"
"15 St-Prospect Park (F,G)",7,weekday,78953.33333333333,"F,G"
"15 St-Prospect Park (F,G)",7,weekend,22144.333333333332,"F,G"
"15 St-Prospect Park (F,G)",8,weekday,80992.33333333333,"F,G"
"15 St-Prospect Park (F,G)",8,weekend,20629.333333333332,"F,G"
"15 St-Prospect Park (F,G)",9,weekday,89009.66666666667,"F,G"
"15 St-Prospect Park (F,G)",9,weekend,22142.0,"F,G"
"15 St-Prospect Park (F,G)",10,weekday,93715.33333333333,"F,G"
"15 St-Prospect Park (F,G)",10,weekend,25489.333333333332,"F,G"
"15 St-Prospect Park (F,G)",11,weekday,93181.0,"F,G"
"15 St-Prospect Park (F,G)",11,weekend,22440.0,"F,G"
"15 St-Prospect Park (F,G)",12,weekday,85277.5,"F,G"
"15 St-Prospect Park (F,G)",12,weekend,24157.0,"F,G"
"155 St (B,D)",1,weekday,39964.0,"B,D"
"155 St (B,D)",1,weekend,6578.666666666667,"B,D"
"155 St (B,D)",2,weekday,38592.666666666664,"B,D"
"155 St (B,D)",2,weekend,6584.333333333333,"B,D"
"155 St (B,D)",3,weekday,45968.666666666664,"B,D"
"155 St (B,D)",3,weekend,7657.333333333333,"B,D"
"155 St (B,D)",4,weekday,40692.333333333336,"B,D"
"155 St (B,D)",4,weekend,8651.333333333334,"B,D"
"155 St (B,D)",5,weekday,45515.0,"B,D"
"155 St (B,D)",5,weekend,8219.0,"B,D"
"155 St (B,D)",6,weekday,40514.0,"B,D"
"155 St (B,D)",6,weekend,8617.333333333334,"B,D"
"155 St (B,D)",7,weekday,35838.333333333336,"B,D"
"155 St (B,D)",7,weekend,8642.333333333334,"B,D"
"155 St (B,D)",8,weekday,38314.0,"B,D"
"155 St (B,D)",8,weekend,8211.0,"B,D"
"155 St (B,D)",9,weekday,41198.333333333336,"B,D"
"155 St (B,D)",9,weekend,8401.0,"B,D"
"155 St (B,D)",10,weekday,42747.333333333336,"B,D"
"155 St (B,D)",10,weekend,8793.666666666666,"B,D"
"155 St (B,D)",11,weekday,42923.5,"B,D"
"155 St (B,D)",11,weekend,7011.5,"B,D"
"155 St (B,D)",12,weekday,40357.5,"B,D"
"155 St (B,D)",12,weekend,7903.0,"B,D"
155 St (C),1,weekday,33825.333333333336,C
155 St (C),1,weekend,8512.0,C
155 St (C),2,weekday,32586.666666666668,C
155 St (C),2,weekend,8911.666666666666,C
155 St (C),3,weekday,37884.333333333336,C
155 St (C),3,weekend,8867.666666666666,C
155 St (C),4,weekday,34354.0,C
155 St (C),4,weekend,9629.666666666666,C
155 St (C),5,weekday,38167.666666666664,C
155 St (C),5,weekend,8910.333333333334,C
155 St (C),6,weekday,34843.666666666664,C
155 St (C),6,weekend,9774.666666666666,C
155 St (C),7,weekday,31608.666666666668,C
155 St (C),7,weekend,12500.333333333334,C
155 St (C),8,weekday,32171.666666666668,C
155 St (C),8,weekend,9098.333333333334,C
155 St (C),9,weekday,34634.333333333336,C
155 St (C),9,weekend,9955.333333333334,C
155 St (C),10,weekday,36138.333333333336,C
155 St (C),10,weekend,9927.666666666666,C
155 St (C),11,weekday,35609.5,C
155 St (C),11,weekend,8217.0,C
155 St (C),12,weekday,33942.0,C
155 St (C),12,weekend,10207.0,C
157 St (1),1,weekday,139531.66666666666,1
157 St (1),1,weekend,35090.666666666664,1
157 St (1),2,weekday,138190.33333333334,1
157 St (1),2,weekend,32215.0,1
157 St (1),3,weekday,162933.33333333334,1
157 St (1),3,weekend,40622.333333333336,1
157 St (1),4,weekday,147468.0,1
157 St (1),4,weekend,42464.0,1
157 St (1),5,weekday,163666.0,1
157 St (1),5,weekend,40404.0,1
157 St (1),6,weekday,147480.66666666666,1
157 St (1),6,weekend,39612.0,1
157 St (1),7,weekday,133173.66666666666,1
157 St (1),7,weekend,23370.666666666668,1
157 St (1),8,weekday,139578.66666666666,1
157 St (1),8,weekend,33789.666666666664,1
157 St (1),9,weekday,148457.33333333334,1
157 St (1),9,weekend,34222.333333333336,1
157 St (1),10,weekday,154011.0,1
157 St (1),10,weekend,44748.333333333336,1
157 St (1),11,weekday,156954.5,1
157 St (1),11,weekend,39284.0,1
157 St (1),12,weekday,148144.0,1
157 St (1),12,weekend,40702.0,1
"161 St-Yankee Stadium (B,D,4)",1,weekday,261332.66666666666,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",1,weekend,53782.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",2,weekday,257842.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",2,weekend,54905.666666666664,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",3,weekday,313097.6666666667,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",3,weekend,67182.33333333333,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",4,weekday,376516.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",4,weekend,129716.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",5,weekday,435247.3333333333,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",5,weekend,110926.66666666667,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",6,weekday,414939.6666666667,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",6,weekend,137131.66666666666,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",7,weekday,376649.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",7,weekend,134153.66666666666,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",8,weekday,395412.3333333333,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",8,weekend,141687.66666666666,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",9,weekday,390779.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",9,weekend,124761.66666666667,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",10,weekday,348110.6666666667,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",10,weekend,90510.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",11,weekday,291176.5,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",11,weekend,68893.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",12,weekday,280859.0,"B,D,4"
"161 St-Yankee Stadium (B,D,4)",12,weekend,69972.0,"B,D,4"
163 St-Amsterdam Av (C),1,weekday,52839.666666666664,C
163 St-Amsterdam Av (C),1,weekend,13042.666666666666,C
163 St-Amsterdam Av (C),2,weekday,52199.666666666664,C
163 St-Amsterdam Av (C),2,weekend,13222.333333333334,C
163 St-Amsterdam Av (C),3,weekday,60343.666666666664,C
163 St-Amsterdam Av (C),3,weekend,14009.333333333334,C
163 St-Amsterdam Av (C),4,weekday,55081.666666666664,C
163 St-Amsterdam Av (C),4,weekend,14849.333333333334,C
163 St-Amsterdam Av (C),5,weekday,60711.333333333336,C
163 St-Amsterdam Av (C),5,weekend,13953.333333333334,C
163 St-Amsterdam Av (C),6,weekday,54838.333333333336,C
163 St-Amsterdam Av (C),6,weekend,14881.0,C
163 St-Amsterdam Av (C),7,weekday,50149.0,C
163 St-Amsterdam Av (C),7,weekend,16704.666666666668,C
163 St-Amsterdam Av (C),8,weekday,51659.666666666664,C
163 St-Amsterdam Av (C),8,weekend,13842.333333333334,C
163 St-Amsterdam Av (C),9,weekday,55285.666666666664,C
163 St-Amsterdam Av (C),9,weekend,14927.0,C
163 St-Amsterdam Av (C),10,weekday,57989.0,C
163 St-Amsterdam Av (C),10,weekend,15529.333333333334,C
163 St-Amsterdam Av (C),11,weekday,56429.5,C
163 St-Amsterdam Av (C),11,weekend,13105.5,C
163 St-Amsterdam Av (C),12,weekday,53980.0,C
163 St-Amsterdam Av (C),12,weekend,15422.0,C
167 St (4),1,weekday,114412.66666666667,4
167 St (4),1,weekend,27666.333333333332,4
167 St (4),2,weekday,114868.66666666667,4
167 St (4),2,weekend,27043.0,4
167 St (4),3,weekday,136673.0,4
167 St (4),3,weekend,28145.666666666668,4
167 St (4),4,weekday,120096.33333333333,4
167 St (4),4,weekend,32998.333333333336,4
167 St (4),5,weekday,133432.66666666666,4
167 St (4),5,weekend,29242.666666666668,4
167 St (4),6,weekday,117556.33333333333,4
167 St (4),6,weekend,31245.0,4
167 St (4),7,weekday,107931.66666666667,4
167 St (4),7,weekend,33926.666666666664,4
167 St (4),8,weekday,112172.33333333333,4
167 St (4),8,weekend,29202.666666666668,4
167 St (4),9,weekday,120101.66666666667,4
167 St (4),9,weekend,29555.666666666668,4
167 St (4),10,weekday,121587.0,4
167 St (4),10,weekend,28546.666666666668,4
167 St (4),11,weekday,125042.0,4
167 St (4),11,weekend,31964.0,4
167 St (4),12,weekday,116010.5,4
167 St (4),12,weekend,35906.5,4
"167 St (B,D)",1,weekday,101234.0,"B,D"
"167 St (B,D)",1,weekend,13947.333333333334,"B,D"
"167 St (B,D)",2,weekday,96895.0,"B,D"
"167 St (B,D)",2,weekend,12029.0,"B,D"
"167 St (B,D)",3,weekday,116237.33333333333,"B,D"
"167 St (B,D)",3,weekend,18335.333333333332,"B,D"
"167 St (B,D)",4,weekday,103027.0,"B,D"
"167 St (B,D)",4,weekend,17473.0,"B,D"
"167 St (B,D)",5,weekday,114149.33333333333,"B,D"
"167 St (B,D)",5,weekend,17895.0,"B,D"
"167 St (B,D)",6,weekday,101522.0,"B,D"
"167 St (B,D)",6,weekend,17639.0,"B,D"
"167 St (B,D)",7,weekday,91884.66666666667,"B,D"
"167 St (B,D)",7,weekend,15271.0,"B,D"
"167 St (B,D)",8,weekday,97753.33333333333,"B,D"
"167 St (B,D)",8,weekend,15210.0,"B,D"
"167 St (B,D)",9,weekday,101971.66666666667,"B,D"
"167 St (B,D)",9,weekend,18921.333333333332,"B,D"
"167 St (B,D)",10,weekday,106406.33333333333,"B,D"
"167 St (B,D)",10,weekend,22068.0,"B,D"
"167 St (B,D)",11,weekday,111407.5,"B,D"
"167 St (B,D)",11,weekend,8816.0,"B,D"
"167 St (B,D)",12,weekday,106992.5,"B,D"
"167 St (B,D)",12,weekend,11770.5,"B,D"
"168 St (A,C,1)",1,weekday,325821.6666666667,"A,C,1"
"168 St (A,C,1)",1,weekend,59141.333333333336,"A,C,1"
"168 St (A,C,1)",2,weekday,330462.6666666667,"A,C,1"
"168 St (A,C,1)",2,weekend,64929.666666666664,"A,C,1"
"168 St (A,C,1)",3,weekday,375519.3333333333,"A,C,1"
"168 St (A,C,1)",3,weekend,77114.33333333333,"A,C,1"
"168 St (A,C,1)",4,weekday,343227.3333333333,"A,C,1"
"168 St (A,C,1)",4,weekend,81301.0,"A,C,1"
"168 St (A,C,1)",5,weekday,370161.6666666667,"A,C,1"
"168 St (A,C,1)",5,weekend,72536.33333333333,"A,C,1"
"168 St (A,C,1)",6,weekday,344904.6666666667,"A,C,1"
"168 St (A,C,1)",6,weekend,76506.66666666667,"A,C,1"
"168 St (A,C,1)",7,weekday,327380.3333333333,"A,C,1"
"168 St (A,C,1)",7,weekend,75631.0,"A,C,1"
"168 St (A,C,1)",8,weekday,336591.0,"A,C,1"
